x,y,z
0.008957158088264612,-0.0794969767914594,-0.04
0.017801674716505064,-0.0779942329745459,-0.04
0.026422324956413345,-0.0755106664246694,-0.04
0.03471069912940463,-0.07207750943219353,-0.04
0.0425625661212269,-0.06773793593826273,-0.04
0.049879184148698665,-0.06254651859744238,-0.04
0.05656854249492378,-0.0565685424949238,-0.04
0.06254651859744237,-0.04987918414869869,-0.04
0.06773793593826272,-0.042562566121226934,-0.04
0.07207750943219354,-0.034710699129404596,-0.04
0.07551066642466939,-0.026422324956413383,-0.04
0.07799423297454587,-0.017801674716505168,-0.04
0.0794969767914594,-0.008957158088264645,-0.04
0.07999999999999999,0.0,-0.03
0.0794969767914594,0.008957158088264626,-0.03
0.07799423297454587,0.01780167471650515,-0.03
0.0755106664246694,0.026422324956413362,-0.03
0.07207750943219352,0.034710699129404644,-0.03
0.06773793593826272,0.04256256612122692,-0.03
0.06254651859744237,0.04987918414869867,-0.03
0.056568542494923796,0.05656854249492379,-0.03
0.04987918414869868,0.06254651859744237,-0.03
0.04256256612122692,0.06773793593826272,-0.03
0.03471069912940465,0.07207750943219352,-0.03
0.026422324956413383,0.07551066642466939,-0.03
0.017801674716505154,0.07799423297454587,-0.03
0.008957158088264614,0.0794969767914594,-0.03
4.898587196589412e-18,0.07999999999999999,-0.03
-0.008957158088264605,0.0794969767914594,-0.03
-0.017801674716505143,0.07799423297454587,-0.03
-0.026422324956413373,0.07551066642466939,-0.03
-0.03471069912940464,0.07207750943219352,-0.03
-0.042562566121226914,0.06773793593826273,-0.03
-0.04987918414869867,0.06254651859744238,-0.03
-0.05656854249492379,0.056568542494923796,-0.03
-0.06254651859744235,0.049879184148698706,-0.03
-0.06773793593826272,0.04256256612122693,-0.03
-0.07207750943219352,0.03471069912940465,-0.03
-0.0755106664246694,0.026422324956413373,-0.03
-0.07799423297454589,0.017801674716505123,-0.03
-0.0794969767914594,0.008957158088264637,-0.03
-0.07999999999999999,9.797174393178824e-18,-0.03
-0.0794969767914594,-0.008957158088264618,-0.03
-0.07799423297454589,-0.017801674716505105,-0.03
-0.0755106664246694,-0.026422324956413352,-0.03
-0.07207750943219352,-0.03471069912940464,-0.03
-0.06773793593826273,-0.042562566121226914,-0.03
-0.06254651859744235,-0.0498791841486987,-0.03
-0.0565685424949238,-0.05656854249492379,-0.03
-0.04987918414869869,-0.06254651859744237,-0.03
-0.04256256612122693,-0.06773793593826272,-0.03
-0.03471069912940466,-0.07207750943219352,-0.03
-0.026422324956413376,-0.07551066642466939,-0.03
-0.017801674716505164,-0.07799423297454587,-0.03
-0.008957158088264642,-0.0794969767914594,-0.03
-1.4695761589768237e-17,-0.07999999999999999,-0.03
0.008957158088264612,-0.0794969767914594,-0.03
0.017801674716505064,-0.0779942329745459,-0.03
0.026422324956413345,-0.0755106664246694,-0.03
0.03471069912940463,-0.07207750943219353,-0.03
0.0425625661212269,-0.06773793593826273,-0.03
0.049879184148698665,-0.06254651859744238,-0.03
0.05656854249492378,-0.0565685424949238,-0.03
0.06254651859744237,-0.04987918414869869,-0.03
0.06773793593826272,-0.042562566121226934,-0.03
0.07207750943219354,-0.034710699129404596,-0.03
0.07551066642466939,-0.026422324956413383,-0.03
0.07799423297454587,-0.017801674716505168,-0.03
0.0794969767914594,-0.008957158088264645,-0.03
0.07999999999999999,0.0,-0.02
0.0794969767914594,0.008957158088264626,-0.02
0.07799423297454587,0.01780167471650515,-0.02
0.0755106664246694,0.026422324956413362,-0.02
0.07207750943219352,0.034710699129404644,-0.02
0.06773793593826272,0.04256256612122692,-0.02
0.06254651859744237,0.04987918414869867,-0.02
0.056568542494923796,0.05656854249492379,-0.02
0.04987918414869868,0.06254651859744237,-0.02
0.04256256612122692,0.06773793593826272,-0.02
0.03471069912940465,0.07207750943219352,-0.02
0.026422324956413383,0.07551066642466939,-0.02
0.017801674716505154,0.07799423297454587,-0.02
0.008957158088264614,0.0794969767914594,-0.02
4.898587196589412e-18,0.07999999999999999,-0.02
-0.008957158088264605,0.0794969767914594,-0.02
-0.017801674716505143,0.07799423297454587,-0.02
-0.026422324956413373,0.07551066642466939,-0.02
-0.03471069912940464,0.07207750943219352,-0.02
-0.042562566121226914,0.06773793593826273,-0.02
-0.04987918414869867,0.06254651859744238,-0.02
-0.05656854249492379,0.056568542494923796,-0.02
-0.06254651859744235,0.049879184148698706,-0.02
-0.06773793593826272,0.04256256612122693,-0.02
-0.07207750943219352,0.03471069912940465,-0.02
-0.0755106664246694,0.026422324956413373,-0.02
-0.07799423297454589,0.017801674716505123,-0.02
-0.0794969767914594,0.008957158088264637,-0.02
-0.07999999999999999,9.797174393178824e-18,-0.02
-0.0794969767914594,-0.008957158088264618,-0.02
-0.07799423297454589,-0.017801674716505105,-0.02
-0.0755106664246694,-0.026422324956413352,-0.02
-0.07207750943219352,-0.03471069912940464,-0.02
-0.06773793593826273,-0.042562566121226914,-0.02
-0.06254651859744235,-0.0498791841486987,-0.02
-0.0565685424949238,-0.05656854249492379,-0.02
-0.04987918414869869,-0.06254651859744237,-0.02
-0.04256256612122693,-0.06773793593826272,-0.02
-0.03471069912940466,-0.07207750943219352,-0.02
-0.026422324956413376,-0.07551066642466939,-0.02
-0.017801674716505164,-0.07799423297454587,-0.02
-0.008957158088264642,-0.0794969767914594,-0.02
-1.4695761589768237e-17,-0.07999999999999999,-0.02
0.008957158088264612,-0.0794969767914594,-0.02
0.017801674716505064,-0.0779942329745459,-0.02
0.026422324956413345,-0.0755106664246694,-0.02
0.03471069912940463,-0.07207750943219353,-0.02
0.0425625661212269,-0.06773793593826273,-0.02
0.049879184148698665,-0.06254651859744238,-0.02
0.05656854249492378,-0.0565685424949238,-0.02
0.06254651859744237,-0.04987918414869869,-0.02
0.06773793593826272,-0.042562566121226934,-0.02
0.07207750943219354,-0.034710699129404596,-0.02
0.07551066642466939,-0.026422324956413383,-0.02
0.07799423297454587,-0.017801674716505168,-0.02
0.0794969767914594,-0.008957158088264645,-0.02
0.07999999999999999,0.0,-0.010000000000000002
0.0794969767914594,0.008957158088264626,-0.010000000000000002
0.07799423297454587,0.01780167471650515,-0.010000000000000002
0.0755106664246694,0.026422324956413362,-0.010000000000000002
0.07207750943219352,0.034710699129404644,-0.010000000000000002
0.06773793593826272,0.04256256612122692,-0.010000000000000002
0.06254651859744237,0.04987918414869867,-0.010000000000000002
0.056568542494923796,0.05656854249492379,-0.010000000000000002
0.04987918414869868,0.06254651859744237,-0.010000000000000002
0.04256256612122692,0.06773793593826272,-0.010000000000000002
0.03471069912940465,0.07207750943219352,-0.010000000000000002
0.026422324956413383,0.07551066642466939,-0.010000000000000002
0.017801674716505154,0.07799423297454587,-0.010000000000000002
0.008957158088264614,0.0794969767914594,-0.010000000000000002
4.898587196589412e-18,0.07999999999999999,-0.010000000000000002
-0.008957158088264605,0.0794969767914594,-0.010000000000000002
-0.017801674716505143,0.07799423297454587,-0.010000000000000002
-0.026422324956413373,0.07551066642466939,-0.010000000000000002
-0.03471069912940464,0.07207750943219352,-0.010000000000000002
-0.042562566121226914,0.06773793593826273,-0.010000000000000002
-0.04987918414869867,0.06254651859744238,-0.010000000000000002
-0.05656854249492379,0.056568542494923796,-0.010000000000000002
-0.06254651859744235,0.049879184148698706,-0.010000000000000002
-0.06773793593826272,0.04256256612122693,-0.010000000000000002
-0.07207750943219352,0.03471069912940465,-0.010000000000000002
-0.0755106664246694,0.026422324956413373,-0.010000000000000002
-0.07799423297454589,0.017801674716505123,-0.010000000000000002
-0.0794969767914594,0.008957158088264637,-0.010000000000000002
-0.07999999999999999,9.797174393178824e-18,-0.010000000000000002
-0.0794969767914594,-0.008957158088264618,-0.010000000000000002
-0.07799423297454589,-0.017801674716505105,-0.010000000000000002
-0.0755106664246694,-0.026422324956413352,-0.010000000000000002
-0.07207750943219352,-0.03471069912940464,-0.010000000000000002
-0.06773793593826273,-0.042562566121226914,-0.010000000000000002
-0.06254651859744235,-0.0498791841486987,-0.010000000000000002
-0.0565685424949238,-0.05656854249492379,-0.010000000000000002
-0.04987918414869869,-0.06254651859744237,-0.010000000000000002
-0.04256256612122693,-0.06773793593826272,-0.010000000000000002
-0.03471069912940466,-0.07207750943219352,-0.010000000000000002
-0.026422324956413376,-0.07551066642466939,-0.010000000000000002
-0.017801674716505164,-0.07799423297454587,-0.010000000000000002
-0.008957158088264642,-0.0794969767914594,-0.010000000000000002
-1.4695761589768237e-17,-0.07999999999999999,-0.010000000000000002
0.008957158088264612,-0.0794969767914594,-0.010000000000000002
0.017801674716505064,-0.0779942329745459,-0.010000000000000002
0.026422324956413345,-0.0755106664246694,-0.010000000000000002
0.03471069912940463,-0.07207750943219353,-0.010000000000000002
0.0425625661212269,-0.06773793593826273,-0.010000000000000002
0.049879184148698665,-0.06254651859744238,-0.010000000000000002
0.05656854249492378,-0.0565685424949238,-0.010000000000000002
0.06254651859744237,-0.04987918414869869,-0.010000000000000002
0.06773793593826272,-0.042562566121226934,-0.010000000000000002
0.07207750943219354,-0.034710699129404596,-0.010000000000000002
0.07551066642466939,-0.026422324956413383,-0.010000000000000002
0.07799423297454587,-0.017801674716505168,-0.010000000000000002
0.0794969767914594,-0.008957158088264645,-0.010000000000000002
0.07999999999999999,0.0,0.0
0.0794969767914594,0.008957158088264626,0.0
0.07799423297454587,0.01780167471650515,0.0
0.0755106664246694,0.026422324956413362,0.0
0.07207750943219352,0.034710699129404644,0.0
0.06773793593826272,0.04256256612122692,0.0
0.06254651859744237,0.04987918414869867,0.0
0.056568542494923796,0.05656854249492379,0.0
0.04987918414869868,0.06254651859744237,0.0
0.04256256612122692,0.06773793593826272,0.0
0.03471069912940465,0.07207750943219352,0.0
0.026422324956413383,0.07551066642466939,0.0
0.017801674716505154,0.07799423297454587,0.0
0.008957158088264614,0.0794969767914594,0.0
4.898587196589412e-18,0.07999999999999999,0.0
-0.008957158088264605,0.0794969767914594,0.0
-0.017801674716505143,0.07799423297454587,0.0
-0.026422324956413373,0.07551066642466939,0.0
-0.03471069912940464,0.07207750943219352,0.0
-0.042562566121226914,0.06773793593826273,0.0
-0.04987918414869867,0.06254651859744238,0.0
-0.05656854249492379,0.056568542494923796,0.0
-0.06254651859744235,0.049879184148698706,0.0
-0.06773793593826272,0.04256256612122693,0.0
-0.07207750943219352,0.03471069912940465,0.0
-0.0755106664246694,0.026422324956413373,0.0
-0.07799423297454589,0.017801674716505123,0.0
-0.0794969767914594,0.008957158088264637,0.0
-0.07999999999999999,9.797174393178824e-18,0.0
-0.0794969767914594,-0.008957158088264618,0.0
-0.07799423297454589,-0.017801674716505105,0.0
-0.0755106664246694,-0.026422324956413352,0.0
-0.07207750943219352,-0.03471069912940464,0.0
-0.06773793593826273,-0.042562566121226914,0.0
-0.06254651859744235,-0.0498791841486987,0.0
-0.0565685424949238,-0.05656854249492379,0.0
-0.04987918414869869,-0.06254651859744237,0.0
-0.04256256612122693,-0.06773793593826272,0.0
-0.03471069912940466,-0.07207750943219352,0.0
-0.026422324956413376,-0.07551066642466939,0.0
-0.017801674716505164,-0.07799423297454587,0.0
-0.008957158088264642,-0.0794969767914594,0.0
-1.4695761589768237e-17,-0.07999999999999999,0.0
0.008957158088264612,-0.0794969767914594,0.0
0.017801674716505064,-0.0779942329745459,0.0
0.026422324956413345,-0.0755106664246694,0.0
0.03471069912940463,-0.07207750943219353,0.0
0.0425625661212269,-0.06773793593826273,0.0
0.049879184148698665,-0.06254651859744238,0.0
0.05656854249492378,-0.0565685424949238,0.0
0.06254651859744237,-0.04987918414869869,0.0
0.06773793593826272,-0.042562566121226934,0.0
0.07207750943219354,-0.034710699129404596,0.0
0.07551066642466939,-0.026422324956413383,0.0
0.07799423297454587,-0.017801674716505168,0.0
0.0794969767914594,-0.008957158088264645,0.0
0.07999999999999999,0.0,0.010000000000000002
0.0794969767914594,0.008957158088264626,0.010000000000000002
0.07799423297454587,0.01780167471650515,0.010000000000000002
0.0755106664246694,0.026422324956413362,0.010000000000000002
0.07207750943219352,0.034710699129404644,0.010000000000000002
0.06773793593826272,0.04256256612122692,0.010000000000000002
0.06254651859744237,0.04987918414869867,0.010000000000000002
0.056568542494923796,0.05656854249492379,0.010000000000000002
0.04987918414869868,0.06254651859744237,0.010000000000000002
0.04256256612122692,0.06773793593826272,0.010000000000000002
0.03471069912940465,0.07207750943219352,0.010000000000000002
0.026422324956413383,0.07551066642466939,0.010000000000000002
0.017801674716505154,0.07799423297454587,0.010000000000000002
0.008957158088264614,0.0794969767914594,0.010000000000000002
4.898587196589412e-18,0.07999999999999999,0.010000000000000002
-0.008957158088264605,0.0794969767914594,0.010000000000000002
-0.017801674716505143,0.07799423297454587,0.010000000000000002
-0.026422324956413373,0.07551066642466939,0.010000000000000002
-0.03471069912940464,0.07207750943219352,0.010000000000000002
-0.042562566121226914,0.06773793593826273,0.010000000000000002
-0.04987918414869867,0.06254651859744238,0.010000000000000002
-0.05656854249492379,0.056568542494923796,0.010000000000000002
-0.06254651859744235,0.049879184148698706,0.010000000000000002
-0.06773793593826272,0.04256256612122693,0.010000000000000002
-0.07207750943219352,0.03471069912940465,0.010000000000000002
-0.0755106664246694,0.026422324956413373,0.010000000000000002
-0.07799423297454589,0.017801674716505123,0.010000000000000002
-0.0794969767914594,0.008957158088264637,0.010000000000000002
-0.07999999999999999,9.797174393178824e-18,0.010000000000000002
-0.0794969767914594,-0.008957158088264618,0.010000000000000002
-0.07799423297454589,-0.017801674716505105,0.010000000000000002
-0.0755106664246694,-0.026422324956413352,0.010000000000000002
-0.07207750943219352,-0.03471069912940464,0.010000000000000002
-0.06773793593826273,-0.042562566121226914,0.010000000000000002
-0.06254651859744235,-0.0498791841486987,0.010000000000000002
-0.0565685424949238,-0.05656854249492379,0.010000000000000002
-0.04987918414869869,-0.06254651859744237,0.010000000000000002
-0.04256256612122693,-0.06773793593826272,0.010000000000000002
-0.03471069912940466,-0.07207750943219352,0.010000000000000002
-0.026422324956413376,-0.07551066642466939,0.010000000000000002
-0.017801674716505164,-0.07799423297454587,0.010000000000000002
-0.008957158088264642,-0.0794969767914594,0.010000000000000002
-1.4695761589768237e-17,-0.07999999999999999,0.010000000000000002
0.008957158088264612,-0.0794969767914594,0.010000000000000002
0.017801674716505064,-0.0779942329745459,0.010000000000000002
0.026422324956413345,-0.0755106664246694,0.010000000000000002
0.03471069912940463,-0.07207750943219353,0.010000000000000002
0.0425625661212269,-0.06773793593826273,0.010000000000000002
0.049879184148698665,-0.06254651859744238,0.010000000000000002
0.05656854249492378,-0.0565685424949238,0.010000000000000002
0.06254651859744237,-0.04987918414869869,0.010000000000000002
0.06773793593826272,-0.042562566121226934,0.010000000000000002
0.07207750943219354,-0.034710699129404596,0.010000000000000002
0.07551066642466939,-0.026422324956413383,0.010000000000000002
0.07799423297454587,-0.017801674716505168,0.010000000000000002
0.0794969767914594,-0.008957158088264645,0.010000000000000002
0.07999999999999999,0.0,0.019999999999999997
0.0794969767914594,0.008957158088264626,0.019999999999999997
0.07799423297454587,0.01780167471650515,0.019999999999999997
0.0755106664246694,0.026422324956413362,0.019999999999999997
0.07207750943219352,0.034710699129404644,0.019999999999999997
0.06773793593826272,0.04256256612122692,0.019999999999999997
0.06254651859744237,0.04987918414869867,0.019999999999999997
0.056568542494923796,0.05656854249492379,0.019999999999999997
0.04987918414869868,0.06254651859744237,0.019999999999999997
0.04256256612122692,0.06773793593826272,0.019999999999999997
0.03471069912940465,0.07207750943219352,0.019999999999999997
0.026422324956413383,0.07551066642466939,0.019999999999999997
0.017801674716505154,0.07799423297454587,0.019999999999999997
0.008957158088264614,0.0794969767914594,0.019999999999999997
4.898587196589412e-18,0.07999999999999999,0.019999999999999997
-0.008957158088264605,0.0794969767914594,0.019999999999999997
-0.017801674716505143,0.07799423297454587,0.019999999999999997
-0.026422324956413373,0.07551066642466939,0.019999999999999997
-0.03471069912940464,0.07207750943219352,0.019999999999999997
-0.042562566121226914,0.06773793593826273,0.019999999999999997
-0.04987918414869867,0.06254651859744238,0.019999999999999997
-0.05656854249492379,0.056568542494923796,0.019999999999999997
-0.06254651859744235,0.049879184148698706,0.019999999999999997
-0.06773793593826272,0.04256256612122693,0.019999999999999997
-0.07207750943219352,0.03471069912940465,0.019999999999999997
-0.0755106664246694,0.026422324956413373,0.019999999999999997
-0.07799423297454589,0.017801674716505123,0.019999999999999997
-0.0794969767914594,0.008957158088264637,0.019999999999999997
-0.07999999999999999,9.797174393178824e-18,0.019999999999999997
-0.0794969767914594,-0.008957158088264618,0.019999999999999997
-0.07799423297454589,-0.017801674716505105,0.019999999999999997
-0.0755106664246694,-0.026422324956413352,0.019999999999999997
-0.07207750943219352,-0.03471069912940464,0.019999999999999997
-0.06773793593826273,-0.042562566121226914,0.019999999999999997
-0.06254651859744235,-0.0498791841486987,0.019999999999999997
-0.0565685424949238,-0.05656854249492379,0.019999999999999997
-0.04987918414869869,-0.06254651859744237,0.019999999999999997
-0.04256256612122693,-0.06773793593826272,0.019999999999999997
-0.03471069912940466,-0.07207750943219352,0.019999999999999997
-0.026422324956413376,-0.07551066642466939,0.019999999999999997
-0.017801674716505164,-0.07799423297454587,0.019999999999999997
-0.008957158088264642,-0.0794969767914594,0.019999999999999997
-1.4695761589768237e-17,-0.07999999999999999,0.019999999999999997
0.008957158088264612,-0.0794969767914594,0.019999999999999997
0.017801674716505064,-0.0779942329745459,0.019999999999999997
0.026422324956413345,-0.0755106664246694,0.019999999999999997
0.03471069912940463,-0.07207750943219353,0.019999999999999997
0.0425625661212269,-0.06773793593826273,0.019999999999999997
0.049879184148698665,-0.06254651859744238,0.019999999999999997
0.05656854249492378,-0.0565685424949238,0.019999999999999997
0.06254651859744237,-0.04987918414869869,0.019999999999999997
0.06773793593826272,-0.042562566121226934,0.019999999999999997
0.07207750943219354,-0.034710699129404596,0.019999999999999997
0.07551066642466939,-0.026422324956413383,0.019999999999999997
0.07799423297454587,-0.017801674716505168,0.019999999999999997
0.0794969767914594,-0.008957158088264645,0.019999999999999997
0.07999999999999999,0.0,0.030000000000000006
0.0794969767914594,0.008957158088264626,0.030000000000000006
0.07799423297454587,0.01780167471650515,0.030000000000000006
0.0755106664246694,0.026422324956413362,0.030000000000000006
0.07207750943219352,0.034710699129404644,0.030000000000000006
0.06773793593826272,0.04256256612122692,0.030000000000000006
0.06254651859744237,0.04987918414869867,0.030000000000000006
0.056568542494923796,0.05656854249492379,0.030000000000000006
0.04987918414869868,0.06254651859744237,0.030000000000000006
0.04256256612122692,0.06773793593826272,0.030000000000000006
0.03471069912940465,0.07207750943219352,0.030000000000000006
0.026422324956413383,0.07551066642466939,0.030000000000000006
0.017801674716505154,0.07799423297454587,0.030000000000000006
0.008957158088264614,0.0794969767914594,0.030000000000000006
4.898587196589412e-18,0.07999999999999999,0.030000000000000006
-0.008957158088264605,0.0794969767914594,0.030000000000000006
-0.017801674716505143,0.07799423297454587,0.030000000000000006
-0.026422324956413373,0.07551066642466939,0.030000000000000006
-0.03471069912940464,0.07207750943219352,0.030000000000000006
-0.042562566121226914,0.06773793593826273,0.030000000000000006
-0.04987918414869867,0.06254651859744238,0.030000000000000006
-0.05656854249492379,0.056568542494923796,0.030000000000000006
-0.06254651859744235,0.049879184148698706,0.030000000000000006
-0.06773793593826272,0.04256256612122693,0.030000000000000006
-0.07207750943219352,0.03471069912940465,0.030000000000000006
-0.0755106664246694,0.026422324956413373,0.030000000000000006
-0.07799423297454589,0.017801674716505123,0.030000000000000006
-0.0794969767914594,0.008957158088264637,0.030000000000000006
-0.07999999999999999,9.797174393178824e-18,0.030000000000000006
-0.0794969767914594,-0.008957158088264618,0.030000000000000006
-0.07799423297454589,-0.017801674716505105,0.030000000000000006
-0.0755106664246694,-0.026422324956413352,0.030000000000000006
-0.07207750943219352,-0.03471069912940464,0.030000000000000006
-0.06773793593826273,-0.042562566121226914,0.030000000000000006
-0.06254651859744235,-0.0498791841486987,0.030000000000000006
-0.0565685424949238,-0.05656854249492379,0.030000000000000006
-0.04987918414869869,-0.06254651859744237,0.030000000000000006
-0.04256256612122693,-0.06773793593826272,0.030000000000000006
-0.03471069912940466,-0.07207750943219352,0.030000000000000006
-0.026422324956413376,-0.07551066642466939,0.030000000000000006
-0.017801674716505164,-0.07799423297454587,0.030000000000000006
-0.008957158088264642,-0.0794969767914594,0.030000000000000006
-1.4695761589768237e-17,-0.07999999999999999,0.030000000000000006
0.008957158088264612,-0.0794969767914594,0.030000000000000006
0.017801674716505064,-0.0779942329745459,0.030000000000000006
0.026422324956413345,-0.0755106664246694,0.030000000000000006
0.03471069912940463,-0.07207750943219353,0.030000000000000006
0.0425625661212269,-0.06773793593826273,0.030000000000000006
0.049879184148698665,-0.06254651859744238,0.030000000000000006
0.05656854249492378,-0.0565685424949238,0.030000000000000006
0.06254651859744237,-0.04987918414869869,0.030000000000000006
0.06773793593826272,-0.042562566121226934,0.030000000000000006
0.07207750943219354,-0.034710699129404596,0.030000000000000006
0.07551066642466939,-0.026422324956413383,0.030000000000000006
0.07799423297454587,-0.017801674716505168,0.030000000000000006
0.0794969767914594,-0.008957158088264645,0.030000000000000006
0.07999999999999999,0.0,0.04
0.0794969767914594,0.008957158088264626,0.04
0.07799423297454587,0.01780167471650515,0.04
0.0755106664246694,0.026422324956413362,0.04
0.07207750943219352,0.034710699129404644,0.04
0.06773793593826272,0.04256256612122692,0.04
0.06254651859744237,0.04987918414869867,0.04
0.056568542494923796,0.05656854249492379,0.04
0.04987918414869868,0.06254651859744237,0.04
0.04256256612122692,0.06773793593826272,0.04
0.03471069912940465,0.07207750943219352,0.04
0.026422324956413383,0.07551066642466939,0.04
0.017801674716505154,0.07799423297454587,0.04
0.008957158088264614,0.0794969767914594,0.04
4.898587196589412e-18,0.07999999999999999,0.04
-0.008957158088264605,0.0794969767914594,0.04
-0.017801674716505143,0.07799423297454587,0.04
-0.026422324956413373,0.07551066642466939,0.04
-0.03471069912940464,0.07207750943219352,0.04
-0.042562566121226914,0.06773793593826273,0.04
-0.04987918414869867,0.06254651859744238,0.04
-0.05656854249492379,0.056568542494923796,0.04
-0.06254651859744235,0.049879184148698706,0.04
-0.06773793593826272,0.04256256612122693,0.04
-0.07207750943219352,0.03471069912940465,0.04
-0.0755106664246694,0.026422324956413373,0.04
-0.07799423297454589,0.017801674716505123,0.04
-0.0794969767914594,0.008957158088264637,0.04
-0.07999999999999999,9.797174393178824e-18,0.04
-0.0794969767914594,-0.008957158088264618,0.04
-0.07799423297454589,-0.017801674716505105,0.04
-0.0755106664246694,-0.026422324956413352,0.04
-0.07207750943219352,-0.03471069912940464,0.04
-0.06773793593826273,-0.042562566121226914,0.04
-0.06254651859744235,-0.0498791841486987,0.04
-0.0565685424949238,-0.05656854249492379,0.04
-0.04987918414869869,-0.06254651859744237,0.04
-0.04256256612122693,-0.06773793593826272,0.04
-0.03471069912940466,-0.07207750943219352,0.04
-0.026422324956413376,-0.07551066642466939,0.04
-0.017801674716505164,-0.07799423297454587,0.04
-0.008957158088264642,-0.0794969767914594,0.04
-1.4695761589768237e-17,-0.07999999999999999,0.04
0.008957158088264612,-0.0794969767914594,0.04
0.017801674716505064,-0.0779942329745459,0.04
0.026422324956413345,-0.0755106664246694,0.04
0.03471069912940463,-0.07207750943219353,0.04
0.0425625661212269,-0.06773793593826273,0.04
0.049879184148698665,-0.06254651859744238,0.04
0.05656854249492378,-0.0565685424949238,0.04
0.06254651859744237,-0.04987918414869869,0.04
0.06773793593826272,-0.042562566121226934,0.04
0.07207750943219354,-0.034710699129404596,0.04
0.07551066642466939,-0.026422324956413383,0.04
0.07799423297454587,-0.017801674716505168,0.04
0.0794969767914594,-0.008957158088264645,0.04
0.09,0.0,-0.04
0.08943409889039183,0.010076802849297706,-0.04
0.08774351209636412,0.020026884056068294,-0.04
0.08494949972775308,0.029725115575965036,-0.04
0.08108719811121771,0.03904953652058023,-0.04
0.07620517793054557,0.04788288688638029,-0.04
0.07036483342212269,0.056114082167286014,-0.04
0.06363961030678927,0.06363961030678927,-0.04
0.05611408216728602,0.07036483342212269,-0.04
0.04788288688638029,0.07620517793054557,-0.04
0.039049536520580234,0.08108719811121771,-0.04
0.029725115575965057,0.08494949972775306,-0.04
0.0200268840560683,0.08774351209636412,-0.04
0.010076802849297692,0.08943409889039183,-0.04
5.5109105961630896e-18,0.09,-0.04
-0.010076802849297682,0.08943409889039183,-0.04
-0.02002688405606829,0.08774351209636412,-0.04
-0.029725115575965046,0.08494949972775306,-0.04
-0.03904953652058023,0.08108719811121771,-0.04
-0.04788288688638028,0.07620517793054558,-0.04
-0.056114082167286014,0.07036483342212269,-0.04
-0.06363961030678927,0.06363961030678927,-0.04
-0.07036483342212264,0.05611408216728605,-0.04
-0.07620517793054557,0.0478828868863803,-0.04
-0.08108719811121771,0.03904953652058024,-0.04
-0.08494949972775308,0.029725115575965046,-0.04
-0.08774351209636413,0.020026884056068266,-0.04
-0.08943409889039183,0.010076802849297718,-0.04
-0.09,1.1021821192326179e-17,-0.04
-0.08943409889039183,-0.010076802849297696,-0.04
-0.08774351209636413,-0.020026884056068246,-0.04
-0.08494949972775308,-0.029725115575965022,-0.04
-0.08108719811121771,-0.03904953652058022,-0.04
-0.07620517793054558,-0.04788288688638028,-0.04
-0.07036483342212266,-0.05611408216728604,-0.04
-0.06363961030678929,-0.06363961030678927,-0.04
-0.056114082167286035,-0.07036483342212267,-0.04
-0.0478828868863803,-0.07620517793054557,-0.04
-0.03904953652058024,-0.08108719811121771,-0.04
-0.029725115575965053,-0.08494949972775306,-0.04
-0.02002688405606831,-0.08774351209636412,-0.04
-0.010076802849297723,-0.08943409889039183,-0.04
-1.6532731788489266e-17,-0.09,-0.04
0.01007680284929769,-0.08943409889039183,-0.04
0.0200268840560682,-0.08774351209636415,-0.04
0.02972511557596502,-0.08494949972775308,-0.04
0.039049536520580214,-0.08108719811121773,-0.04
0.04788288688638027,-0.07620517793054558,-0.04
0.056114082167286,-0.07036483342212269,-0.04
0.06363961030678926,-0.06363961030678929,-0.04
0.07036483342212267,-0.056114082167286035,-0.04
0.07620517793054556,-0.04788288688638031,-0.04
0.08108719811121774,-0.03904953652058017,-0.04
0.08494949972775306,-0.029725115575965057,-0.04
0.0877435120963641,-0.02002688405606832,-0.04
0.08943409889039183,-0.010076802849297729,-0.04
0.09,0.0,-0.03
0.08943409889039183,0.010076802849297706,-0.03
0.08774351209636412,0.020026884056068294,-0.03
0.08494949972775308,0.029725115575965036,-0.03
0.08108719811121771,0.03904953652058023,-0.03
0.07620517793054557,0.04788288688638029,-0.03
0.07036483342212269,0.056114082167286014,-0.03
0.06363961030678927,0.06363961030678927,-0.03
0.05611408216728602,0.07036483342212269,-0.03
0.04788288688638029,0.07620517793054557,-0.03
0.039049536520580234,0.08108719811121771,-0.03
0.029725115575965057,0.08494949972775306,-0.03
0.0200268840560683,0.08774351209636412,-0.03
0.010076802849297692,0.08943409889039183,-0.03
5.5109105961630896e-18,0.09,-0.03
-0.010076802849297682,0.08943409889039183,-0.03
-0.02002688405606829,0.08774351209636412,-0.03
-0.029725115575965046,0.08494949972775306,-0.03
-0.03904953652058023,0.08108719811121771,-0.03
-0.04788288688638028,0.07620517793054558,-0.03
-0.056114082167286014,0.07036483342212269,-0.03
-0.06363961030678927,0.06363961030678927,-0.03
-0.07036483342212264,0.05611408216728605,-0.03
-0.07620517793054557,0.0478828868863803,-0.03
-0.08108719811121771,0.03904953652058024,-0.03
-0.08494949972775308,0.029725115575965046,-0.03
-0.08774351209636413,0.020026884056068266,-0.03
-0.08943409889039183,0.010076802849297718,-0.03
-0.09,1.1021821192326179e-17,-0.03
-0.08943409889039183,-0.010076802849297696,-0.03
-0.08774351209636413,-0.020026884056068246,-0.03
-0.08494949972775308,-0.029725115575965022,-0.03
